"LET (MeV-cm2/g)"	"Integral Flux (particles/m2-s-sr)"
1	3902.5
1.01166	3902.5
1.02346	3902.5
1.0354	3902.5
1.04748	3902.5
1.0597	3902.5
1.07206	3902.5
1.08456	3902.5
1.09721	3902.5
1.11001	3902.5
1.12296	3902.5
1.13606	3902.5
1.14931	3902.5
1.16271	3902.5
1.17628	3902.5
1.19	3902.5
1.20388	3902.5
1.21792	3902.5
1.23212	3902.5
1.2465	3902.5
1.26103	3902.5
1.27574	3902.5
1.29062	3902.5
1.30568	3902.5
1.32091	3902.5
1.33632	3902.5
1.3519	3902.5
1.36767	3902.5
1.38362	3902.5
1.39976	3902.5
1.41609	3902.5
1.43261	3902.5
1.44932	3902.5
1.46622	3902.5
1.48332	3902.5
1.50063	3902.5
1.51813	3902.5
1.53584	3902.5
1.55375	3902.5
1.57187	3902.5
1.59021	3902.5
1.60876	3902.5
1.62752	3902.5
1.64651	3897.7
1.66571	3395.7
1.68514	3027.3
1.7048	2792.1
1.72468	2609.6
1.7448	2458.8
1.76515	2329.8
1.78574	2217.1
1.80657	2117.9
1.82764	2029.1
1.84896	1948
1.87052	1875.4
1.89234	1808.5
1.91441	1744.8
1.93674	1686.3
1.95933	1632.3
1.98219	1581.5
2.00531	1535.3
2.0287	1492.2
2.05236	1450.2
2.0763	1412.7
2.10052	1376.1
2.12502	1341.6
2.14981	1309.4
2.17488	1278.7
2.20025	1249.3
2.22592	1221.2
2.25188	1195
2.27814	1169.9
2.30472	1145.6
2.3316	1122.1
2.3588	1099.1
2.38631	1077.2
2.41414	1056.2
2.4423	1035.9
2.47079	1016.5
2.49961	997.1
2.52877	978.1
2.55826	960.63
2.5881	943.91
2.61829	925.85
2.64883	910.19
2.67973	894.92
2.71098	878.55
2.7426	864.68
2.77459	849.77
2.80696	836.03
2.8397	822.7
2.87282	809.15
2.90633	797.05
2.94023	783.99
2.97452	772.74
3.00922	760.42
3.04432	749.69
3.07983	738.37
3.11575	727.9
3.15209	717.74
3.18886	707.28
3.22606	698.4
3.26369	687.81
3.30175	679.36
3.34027	670.31
3.37923	661.38
3.41864	653.57
3.45852	644.72
3.49886	637.01
3.53967	629.8
3.58096	621.45
3.62273	614.56
3.66498	607.9
3.70773	600.28
3.75098	593.86
3.79473	587.72
3.83899	581
3.88377	574.8
3.92907	569.13
3.9749	563.44
4.02127	557.27
4.06817	552.04
4.11562	546.94
4.16363	541.62
4.21219	536.31
4.26132	531.62
4.31103	527.03
4.36131	522.3
4.41218	517.51
4.46365	513.3
4.51571	509.19
4.56838	505.17
4.62167	500.7
4.67558	496.88
4.73012	493.18
4.78529	489.57
4.8411	485.98
4.89757	482.16
4.9547	478.84
5.01249	475.61
5.07096	472.46
5.1301	469.39
5.18994	466.04
5.25048	463.1
5.31172	460.28
5.37368	457.53
5.43636	454.84
5.49977	452.19
5.56392	449.38
5.62882	446.92
5.69447	444.51
5.76089	442.18
5.82809	439.9
5.89607	437.68
5.96484	435.34
6.03442	433.18
6.1048	431.14
6.17601	429.16
6.24805	427.23
6.32093	425.35
6.39465	423.52
6.46924	421.63
6.5447	419.82
6.62104	408.81
6.69827	369.22
6.7764	346.76
6.85544	330.08
6.9354	316.28
7.0163	304.36
7.09813	293.65
7.18093	284.08
7.26469	275.37
7.34942	267.33
7.43515	259.85
7.52187	252.91
7.60961	246.21
7.69837	239.83
7.78816	233.82
7.87901	228.1
7.97091	222.57
8.06388	217.45
8.15794	212.59
8.2531	207.81
8.34936	203.35
8.44675	199.05
8.54527	194.79
8.64495	190.81
8.74578	186.95
8.84779	183.2
8.951	179.57
9.0554	176.08
9.16102	172.7
9.26788	169.41
9.37598	166.22
9.48534	163.12
9.59598	160.11
9.70791	157.2
9.82115	154.37
9.9357	151.5
10.0516	148.79
10.1688	146.16
10.2874	143.63
10.4074	140.98
10.5288	138.61
10.6516	136.28
10.7759	133.81
10.9016	131.65
11.0287	129.39
11.1574	127.22
11.2875	125.17
11.4192	123.01
11.5524	121.12
11.6871	119.02
11.8234	117.21
11.9614	115.19
12.1009	113.49
12.242	111.58
12.3848	109.93
12.5293	108.17
12.6754	106.52
12.8233	104.92
12.9728	103.26
13.1241	101.8
13.2772	100.16
13.4321	98.735
13.5888	97.307
13.7473	95.789
13.9076	94.471
14.0698	93.081
14.234	91.719
14.4	90.481
14.5679	89.176
14.7379	87.903
14.9098	86.702
15.0837	85.336
15.2596	84.021
15.4376	82.864
15.6177	81.742
15.7998	80.501
15.9841	79.436
16.1706	78.397
16.3592	77.328
16.55	76.245
16.7431	75.278
16.9383	74.334
17.1359	73.356
17.3358	72.379
17.538	71.495
17.7426	70.63
17.9495	69.764
18.1589	68.847
18.3707	68.038
18.585	67.244
18.8017	66.469
19.0211	65.661
19.2429	64.875
19.4674	64.143
19.6944	63.435
19.9242	62.738
20.1566	62.02
20.3917	61.315
20.6295	60.665
20.8701	60.027
21.1136	59.404
21.3598	58.793
21.609	58.137
21.861	57.548
22.116	56.977
22.374	56.418
22.635	55.87
22.899	55.334
23.1661	54.768
23.4363	54.243
23.7097	53.741
23.9862	53.252
24.266	52.771
24.549	52.302
24.8354	51.842
25.1251	51.355
25.4181	50.914
25.7146	50.484
26.0145	50.064
26.318	49.652
26.625	49.193
26.9355	48.706
27.2497	48.262
27.5675	47.822
27.8891	47.423
28.2144	47.036
28.5435	46.66
28.8764	46.295
29.2132	45.939
29.554	45.592
29.8987	45.252
30.2474	44.906
30.6003	44.575
30.9572	44.26
31.3183	43.952
31.6836	43.651
32.0531	43.355
32.427	43.068
32.8052	42.786
33.1879	42.511
33.575	42.243
33.9666	41.963
34.3628	41.705
34.7636	41.454
35.1691	41.208
35.5793	40.967
35.9943	40.731
36.4142	40.5
36.8389	40.272
37.2686	40.05
37.7033	39.833
38.1431	39.62
38.588	39.399
39.0381	39.195
39.4934	38.995
39.9541	38.799
40.4201	38.606
40.8916	38.417
41.3686	38.212
41.8511	37.741
42.3392	37.379
42.8331	37.078
43.3327	36.806
43.8381	36.552
44.3495	36.305
44.8668	36.074
45.3901	35.855
45.9195	35.643
46.4552	35.437
46.997	35.239
47.5452	35.046
48.0998	34.857
48.6608	34.673
49.2284	34.493
49.8026	34.319
50.3835	34.147
50.9712	33.98
51.5657	33.814
52.1672	33.65
52.7757	33.494
53.3913	33.341
54.014	33.192
54.6441	33.044
55.2814	32.9
55.9262	32.758
56.5786	32.619
57.2385	32.482
57.9062	32.348
58.5816	32.215
59.2649	32.081
59.9562	31.47
60.6555	30.383
61.363	29.739
62.0787	29.224
62.8028	28.78
63.5354	28.368
64.2765	27.997
65.0262	27.659
65.7847	27.34
66.552	27.135
67.3283	26.892
68.1136	26.637
68.9081	26.392
69.7118	26.149
70.5249	25.92
71.3476	25.703
72.1798	25.494
73.0217	25.296
73.8734	25.098
74.7351	24.915
75.6068	24.731
76.4887	24.556
77.3809	24.38
78.2835	24.216
79.1966	24.053
80.1203	23.899
81.0549	23.748
82.0003	23.36
82.9568	23.016
83.9244	22.748
84.9033	22.511
85.8936	22.297
86.8955	22.095
87.909	21.905
88.9344	21.725
89.9718	21.553
91.0212	21.39
92.0829	21.224
93.157	21.071
94.2436	20.925
95.3428	20.778
96.4549	20.639
97.58	20.507
98.7182	20.372
99.8696	20.248
101.035	20.124
102.213	20.002
103.405	19.886
104.611	19.77
105.832	19.663
107.066	18.836
108.315	17.944
109.578	17.381
110.856	16.93
112.149	16.538
113.458	16.19
114.781	15.873
116.12	15.581
117.474	15.316
118.844	15.062
120.231	14.826
121.633	14.604
123.052	14.387
124.487	14.183
125.939	13.987
127.408	13.801
128.894	13.625
130.398	13.45
131.919	13.289
133.457	13.13
135.014	12.972
136.589	12.802
138.182	12.649
139.794	12.504
141.424	12.363
143.074	12.231
144.743	12.102
146.431	11.976
148.139	11.854
149.867	11.737
151.615	11.623
153.384	11.51
155.173	11.402
156.983	11.297
158.814	11.195
160.666	11.089
162.54	10.994
164.436	10.9
166.354	10.791
168.294	10.54
170.257	10.357
172.243	10.205
174.252	10.068
176.285	9.9433
178.341	9.8205
180.421	9.71
182.526	9.6013
184.655	9.499
186.809	9.4012
188.987	9.3043
191.192	9.2126
193.422	9.1231
195.678	9.0368
197.96	8.9532
200.27	8.872
202.605	8.7776
204.969	8.6688
207.359	8.5824
209.778	8.4954
212.225	8.4171
214.7	8.3399
217.205	8.2643
219.738	8.194
222.301	8.1231
224.894	8.0563
227.517	7.9929
230.171	7.9273
232.856	7.8666
235.572	7.8081
238.32	7.7462
241.1	7.5967
243.912	7.3481
246.757	7.1876
249.635	7.0561
252.547	6.9413
255.493	6.836
258.473	6.7366
261.488	6.6462
264.538	6.5616
267.623	6.4793
270.745	6.4006
273.903	6.3283
277.098	6.2575
280.33	6.1882
283.6	6.101
286.907	6.0062
290.254	5.928
293.64	5.8552
297.065	5.7855
300.53	5.7216
304.035	5.6601
307.581	5.6013
311.169	5.5441
314.799	5.4878
318.47	5.435
322.185	5.3841
325.943	5.3342
329.745	5.1729
333.591	5.0023
337.482	4.8859
341.419	4.787
345.401	4.6977
349.43	4.6171
353.506	4.54
357.629	4.4695
361.8	4.4035
366.02	4.3405
370.29	4.2798
374.609	4.2222
378.978	4.1609
383.399	4.1016
387.871	4.0468
392.395	3.9958
396.972	3.9455
401.602	3.8977
406.287	3.8526
411.026	3.8067
415.82	3.7647
420.67	3.7221
425.577	3.6826
430.541	3.6274
435.563	3.5617
440.643	3.5091
445.783	3.4626
450.983	3.417
456.243	3.3757
461.565	3.3355
466.948	3.2977
472.395	3.2606
477.905	3.2248
483.479	3.1907
489.119	3.1501
494.824	3.113
500.596	3.0784
506.435	3.0451
512.342	3.0141
518.318	2.9831
524.363	2.9539
530.48	2.9261
536.667	2.8976
542.927	2.8697
549.26	2.8293
555.666	2.7943
562.148	2.7633
568.705	2.7343
575.338	2.7074
582.049	2.6803
588.838	2.6555
595.706	2.6308
602.655	2.6079
609.684	2.5773
616.796	2.5462
623.99	2.5192
631.269	2.4941
638.632	2.4701
646.081	2.4476
653.617	2.4262
661.241	2.405
668.953	2.3845
676.756	2.3462
684.65	2.3046
692.636	2.2736
700.715	2.2455
708.888	2.2196
717.157	2.1957
725.522	2.1728
733.984	2.1513
742.546	2.1299
751.207	2.1047
759.969	2.0829
768.833	2.0627
777.801	2.0433
786.873	2.0245
796.052	2.0067
805.337	1.9897
814.73	1.9715
824.234	1.9399
833.848	1.915
843.574	1.8934
853.413	1.8733
863.368	1.8547
873.438	1.8371
883.626	1.8206
893.933	1.802
904.36	1.779
914.908	1.7599
925.58	1.7423
936.376	1.7258
947.298	1.7101
958.347	1.695
969.526	1.6806
980.834	1.6523
992.275	1.6273
1003.85	1.607
1015.56	1.589
1027.4	1.5718
1039.39	1.5561
1051.51	1.5408
1063.78	1.5183
1076.18	1.4955
1088.74	1.4772
1101.44	1.4603
1114.28	1.4447
1127.28	1.4297
1140.43	1.4153
1153.73	1.2977
1167.19	1.2029
1180.8	1.1385
1194.58	1.086
1208.51	1.0408
1222.61	1.0003
1236.87	0.96369
1251.29	0.92958
1265.89	0.89843
1280.65	0.86921
1295.59	0.84228
1310.7	0.8166
1325.99	0.79203
1341.46	0.7635
1357.11	0.73758
1372.94	0.71421
1388.95	0.69202
1405.15	0.67172
1421.54	0.65206
1438.12	0.63335
1454.9	0.6154
1471.87	0.5985
1489.03	0.58196
1506.4	0.56616
1523.97	0.55086
1541.75	0.5363
1559.73	0.5218
1577.92	0.5081
1596.33	0.49518
1614.95	0.48256
1633.79	0.47029
1652.84	0.45835
1672.12	0.44686
1691.63	0.43573
1711.36	0.42442
1731.32	0.41387
1751.51	0.4036
1771.94	0.39371
1792.61	0.38371
1813.52	0.37418
1834.67	0.36514
1856.07	0.356
1877.72	0.34711
1899.63	0.33877
1921.78	0.33009
1944.2	0.32217
1966.88	0.3142
1989.82	0.30643
2013.03	0.29908
2036.51	0.29139
2060.26	0.28463
2084.29	0.27732
2108.6	0.27075
2133.2	0.26388
2158.08	0.25764
2183.25	0.25113
2208.72	0.24505
2234.48	0.239
2260.55	0.23315
2286.91	0.22758
2313.59	0.22178
2340.57	0.21652
2367.87	0.211
2395.49	0.20594
2423.44	0.20094
2451.7	0.19584
2480.3	0.19118
2509.23	0.18637
2538.5	0.18174
2568.11	0.17745
2598.06	0.17294
2628.37	0.16864
2659.02	0.16461
2690.04	0.16047
2721.42	0.15644
2753.16	0.15267
2785.27	0.14887
2817.76	0.14513
2850.63	0.14162
2883.88	0.13811
2917.52	0.13454
2951.55	0.13129
2985.97	0.1281
3020.8	0.12484
3056.04	0.12171
3091.68	0.11871
3127.74	0.11582
3164.23	0.11281
3201.14	0.11002
3238.47	0.10734
3276.25	0.10468
3314.46	0.10191
3353.12	0.099401
3392.23	0.096947
3431.8	0.094564
3471.83	0.092044
3512.33	0.089778
3553.29	0.087569
3594.74	0.085368
3636.67	0.083126
3679.09	0.081016
3722	0.079015
3765.42	0.077034
3809.34	0.075068
3853.77	0.073094
3898.72	0.071266
3944.2	0.069472
3990.2	0.067727
4036.74	0.065907
4083.83	0.064225
4131.46	0.062617
4179.65	0.06105
4228.4	0.059505
4277.73	0.057873
4327.62	0.056402
4378.1	0.054983
4429.17	0.053588
4480.83	0.052201
4533.09	0.050787
4585.97	0.049476
4639.46	0.048211
4693.58	0.046982
4748.32	0.04574
4803.71	0.044503
4859.74	0.043343
4916.42	0.042218
4973.77	0.041117
5031.78	0.039988
5090.47	0.03887
5149.85	0.037849
5209.92	0.036884
5270.69	0.035929
5332.17	0.034953
5394.36	0.034041
5457.28	0.033154
5520.94	0.032287
5585.33	0.031459
5650.48	0.030591
5716.39	0.029791
5783.07	0.029006
5850.52	0.028244
5918.76	0.027498
5987.8	0.026734
6057.64	0.026037
6128.3	0.025334
6199.78	0.024649
6272.1	0.023995
6345.25	0.023332
6419.27	0.022725
6494.14	0.022125
6569.89	0.021542
6646.52	0.020968
6724.05	0.020375
6802.48	0.019832
6881.82	0.0193
6962.09	0.018781
7043.3	0.018261
7125.45	0.017734
7208.57	0.017209
7292.65	0.016665
7377.71	0.016217
7463.77	0.015803
7550.82	0.015399
7638.9	0.014984
7728	0.014596
7818.14	0.014226
7909.33	0.013863
8001.59	0.013505
8094.92	0.013155
8189.34	0.012795
8284.86	0.012467
8381.5	0.012142
8479.26	0.011829
8578.16	0.011524
8678.22	0.011215
8779.44	0.010909
8881.85	0.010628
8985.45	0.010349
9090.26	0.010072
9196.29	0.0098033
9303.55	0.0095241
9412.07	0.0092665
9521.85	0.0090054
9632.92	0.0087504
9745.28	0.0085166
9858.95	0.0082781
9973.94	0.0080585
10090.3	0.0078419
10208	0.0076311
10327	0.0074124
10447.5	0.0072066
10569.4	0.0070099
10692.6	0.0068117
10817.4	0.0066074
10943.5	0.0064247
11071.2	0.0062469
11200.3	0.006057
11331	0.0058823
11463.1	0.0057123
11596.8	0.0055356
11732.1	0.00536
11868.9	0.0051781
12007.4	0.0050102
12147.4	0.0048648
12289.1	0.0047308
12432.5	0.0045846
12577.5	0.0044532
12724.2	0.0043208
12872.6	0.0041867
13022.8	0.0040596
13174.7	0.0039248
13328.3	0.0038091
13483.8	0.0036878
13641.1	0.003576
13800.2	0.0034597
13961.2	0.0033472
14124	0.0032317
14288.7	0.0031054
14455.4	0.0030133
14624	0.0029217
14794.6	0.0028341
14967.2	0.0027486
15141.7	0.0026623
15318.4	0.0025826
15497	0.0024976
15677.8	0.0024219
15860.7	0.0023439
16045.7	0.0022679
16232.8	0.0021961
16422.2	0.0021206
16613.7	0.002047
16807.5	0.0019809
17003.5	0.0019147
17201.9	0.0018505
17402.5	0.0017888
17605.5	0.0017278
17810.9	0.0016668
18018.6	0.0016077
18228.8	0.001551
18441.4	0.0014952
18656.5	0.00144
18874.1	0.0013852
19094.3	0.0013324
19317	0.0012813
19542.3	0.001231
19770.2	0.0011812
20000.8	0.0011316
20234.1	0.0010833
20470.1	0.001037
20708.9	0.00099127
20950.5	0.00094521
21194.8	0.00089634
21442.1	0.00085283
21692.2	0.00081436
21945.2	0.00077634
22201.2	0.00073734
22460.1	0.00069954
22722.1	0.0006623
22987.1	0.00062645
23255.2	0.0005894
23526.5	0.00054919
23800.9	0.00051554
24078.5	0.00048369
24359.4	0.0004513
24643.5	0.00041654
24931	0.0003851
25221.8	0.00035489
25516	0.00032321
25813.6	0.00028657
26114.7	0.00025759
26419.3	0.00023031
26727.4	0.00020053
27039.2	0.0001669
27354.6	0.00013792
27673.6	0.00010417
27996.4	4.626e-05
28323	1.3543e-05
28653.3	1.2142e-05
28987.6	1.0619e-05
29325.7	8.9185e-06
29667.7	7.3829e-06
30013.8	5.4192e-06
30363.9	2.1691e-06
30718	1.3229e-06
31076.3	1.2252e-06
31438.8	1.1054e-06
31805.5	1.0113e-06
32176.5	9.3209e-07
32551.8	8.2764e-07
32931.5	7.5672e-07
33315.6	7.1949e-07
33704.2	6.8209e-07
34097.4	6.4723e-07
34495.1	6.1465e-07
34897.4	5.785e-07
35304.5	5.525e-07
35716.3	5.3075e-07
36132.9	5.0894e-07
36554.3	4.8853e-07
36980.7	4.6737e-07
37412.1	4.4648e-07
37848.4	4.301e-07
38289.9	4.1353e-07
38736.5	3.9773e-07
39188.3	3.8209e-07
39645.4	3.6568e-07
40107.9	3.5247e-07
40575.7	3.3874e-07
41049	3.2562e-07
41527.8	3.1203e-07
42012.2	2.9885e-07
42502.2	2.8822e-07
42998	2.773e-07
43499.5	2.6703e-07
44006.9	2.562e-07
44520.2	2.468e-07
45039.5	2.3793e-07
45564.8	2.2931e-07
46096.3	2.2049e-07
46634	2.1209e-07
47177.9	2.0442e-07
47728.2	1.9685e-07
48284.9	1.8932e-07
48848.1	1.8187e-07
49417.9	1.7482e-07
49994.3	1.6778e-07
50577.4	1.6088e-07
51167.4	1.5397e-07
51764.2	1.4779e-07
52368	1.4153e-07
52978.8	1.3537e-07
53596.8	1.2941e-07
54221.9	1.2387e-07
54854.4	1.1826e-07
55494.2	1.1243e-07
56141.5	1.0728e-07
56796.3	1.0219e-07
57458.8	9.6903e-08
58129	9.1834e-08
58807.1	8.7447e-08
59493	8.3129e-08
60186.9	7.8664e-08
60889	7.4615e-08
61599.2	7.0463e-08
62317.7	6.5797e-08
63044.6	6.2293e-08
63779.9	5.9138e-08
64523.9	5.5945e-08
65276.5	5.3015e-08
66037.9	5.0176e-08
66808.1	4.727e-08
67587.4	4.4608e-08
68375.7	4.2038e-08
69173.3	3.9282e-08
69980.1	3.6874e-08
70796.4	3.454e-08
71622.2	3.2095e-08
72457.6	2.9965e-08
73302.7	2.781e-08
74157.8	2.566e-08
75022.7	2.3767e-08
75897.8	2.1911e-08
76783.1	2.021e-08
77678.7	1.8566e-08
78584.8	1.6848e-08
79501.4	1.5368e-08
80428.7	1.3788e-08
81366.8	1.234e-08
82315.9	1.0905e-08
83276.1	9.3799e-09
84247.4	7.9824e-09
85230.1	6.4086e-09
86224.2	5.0578e-09
87229.9	3.7459e-09
88247.4	2.8457e-09
89276.7	2.1582e-09
90318.1	1.5268e-09
91371.5	8.6094e-10
92437.3	2.4292e-10
93515.5	1.8465e-10
94606.3	1.6604e-10
95709.8	1.4719e-10
96826.2	1.2732e-10
97955.6	1.0552e-10
99098.1	7.9975e-11
100254	4.3502e-11
101423	6.0614e-14
